ID bài viết,ID Trang,Tên Trang,Tiêu đề,Mô tả,Thời lượng (giây),Thời gian đăng,Loại chú thích,Liên kết vĩnh viễn,Là nội dung đăng chéo,Là bài viết chia sẻ,Loại bài viết,Ngôn ngữ,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Bình luận về dữ liệu,Ngày,Lượt hiển thị,Số người tiếp cận,"Cảm xúc, bình luận và lượt chia sẻ",Cảm xúc,Bình luận,Lượt chia sẻ,Số phản hồi tiêu cực từ người dùng: Ẩn tất cả,Số phản hồi tiêu cực từ người dùng: Ẩn,Tổng số lượt click,Lượt click khác,Tổng số lượt click của người dùng khớp với đối tượng nhắm mục tiêu (Photo Click),Lượt click vào liên kết,Lượt hiển thị từ Bài viết tự nhiên,Lượt hiển thị từ Bài viết đã quảng cáo,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số người xem trong tối thiểu 3 giây,Số người xem trong tối thiểu 1 phút,Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên,Lượt xem video trong tối thiểu 1 phút từ Đề xuất,Lượt xem video trong tối thiểu 1 phút từ Lượt chia sẻ,Lượt xem video trong tối thiểu 1 phút từ Người theo dõi,Lượt xem video trong tối thiểu 1 phút từ Bài viết đã quảng cáo,Số Giây xem từ Đề xuất,Số Giây xem từ Lượt chia sẻ,Số Giây xem từ Người theo dõi,Số Giây xem từ Bài viết đã quảng cáo,Số Giây xem trung bình từ Đề xuất,Số Giây xem trung bình từ Lượt chia sẻ,Số Giây xem trung bình từ Người theo dõi,Số Giây xem trung bình từ Bài viết đã quảng cáo,Người dùng đã tương tác,Số phản hồi tiêu cực từ người dùng,Số phản hồi tiêu cực của người dùng,Số Giây xem,Số Giây xem trung bình,Thu nhập ước tính ((USD)),CPM quảng cáo ((USD)),Lượt hiển thị quảng cáo,"Lượt xem theo đối tượng liên quan nhất (F, 18-24)","Lượt xem theo đối tượng liên quan nhất (F, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 35-44)","Lượt xem theo đối tượng liên quan nhất (M, 18-24)","Lượt xem theo đối tượng liên quan nhất (M, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 45-54)","Lượt xem theo đối tượng liên quan nhất (M, 35-44)","Lượt xem theo đối tượng liên quan nhất (F, 55-64)","Lượt xem theo đối tượng liên quan nhất (M, 45-54)","Lượt xem theo đối tượng liên quan nhất (F, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 55-64)"
8.81E+14,1.01E+14,Fanpage ,,Kiếp này nhất định phải hạnh phúc nhé,32,01/09/2024 17:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02PjxCrntGmBZ52Myit1t54vLBjKWLin9K3WE6YHqN7cmThXGAoU5aUtaar63zQumYl,0,0,Video,,,,,Trọn đời,72439,70693,1967,1957,2,8,,1,2066,2051,,15,72439,0,70693,0,34165,0,34165,0,0,34165,0,0,0,0,524607.584,51.074,34863.658,0,8.824,3.929,7.021,0,3847,1,1,,1,559522.316,8.683,0,,,12173,8696,3177,1347,706,365,218,75,54,58
8.81E+14,1.01E+14,Fanpage ,,"Phát hiện JISOO đang quay bộ phim ""INFLUENZA"" 🔥",0,01/08/2024 13:07,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0niRfvmJfEEYomMmB4BchyX83hkHFn6as972mjv4yyCkXvRpHfAFg8iFiHfHDintal,0,0,Ảnh,,,,,Trọn đời,15324,14890,572,571,1,0,,,,93,60,,15324,0,14890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,,,,,,,,,,,,,,,,,
8.81E+14,1.01E+14,Fanpage ,,"Moi cái cách anh ta chiều chuộng cô vợ của mình...

#mydemon",103,01/08/2024 9:33,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0nRHEGBT9KHqY4GWQhpkanYSESvJ4K4JCmChVGdAHrCkf2341kJB2E4ygrzDP59eel,0,0,Video,,,,,Trọn đời,16819,16543,517,508,4,5,,,262,258,,4,16819,0,16543,0,4550,140,4550,140,0,4550,0,0,0,0,75838.25,0,14456.279,0,6.757,0,6.092,0,707,0,0,,,90294.529,6.64,0,0.05,0.04,1545,1211,575,217,155,107,31,24,16,18
8.80E+14,1.01E+14,Fanpage ,,Anh đã thấy em và anh ấy :)))),0,01/08/2024 9:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0XtWHixXFFL1nbho8qbgYriPa5GypSaFkxpekVMH8M5KwEwetmkkzaggQ8vb2Ahdol,0,0,Ảnh,,,,,Trọn đời,99199,97288,3492,3462,23,7,,,3231,2941,289,1,99199,0,97288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,"Ổn't
Via: ThưtìnhthựcchiếnchongườidốtVăn",0,01/08/2024 22:08,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02YKBkmYC9dLpKpiij2dByjLfsqdQK4eqMavkaHzPxRAbRi1VeirQp1JhdLTvTVHMdl,0,0,Ảnh,,,,,Trọn đời,353051,353051,16127,15398,623,106,,,32036,27408,4628,,353051,0,353051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37567,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Soft quá đi OTP của tui ơi~,87,01/08/2024 20:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0pxVgr9CEv8XXZUu2psSVYzBinAA2jFcAB22mYgq1qCgDZ3A9u3fv7LDyNyGfdFnSl,0,0,Video,,,,,Trọn đời,198105,191419,8830,8774,13,43,1,1,7888,7843,,45,198105,0,191419,0,108875,14666,105654,14657,0,108875,0,0,0,0,2300556.534,634.597,168425.517,0,13.718,4.068,14.146,0,15613,2,2,1,1,2469616.648,13.737,0,0.03,0.03,44504,23695,9963,5913,2404,1462,819,306,195,266
8.80E+14,1.01E+14,Fanpage ,,Phim của Jang Na Ra vẫn cứ là bánh cuốn ~,95,01/08/2024 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid08dS5wQHH6e49gimttWmKNWWsg3T2HYvmY8KoX3m3okn6PyPAYqjwmEAD2KubMDjNl,0,0,Video,,,,,Trọn đời,1100096,1100096,9731,8983,178,570,2,2,128706,128549,,157,1100096,0,1100096,0,626903,103313,623999,103313,0,626903,0,0,0,0,22749719.65,10819.636,1237654.847,0,23.61,4.033,23.298,0,122097,4,4,2,2,23998194.14,23.542,0,0.15,0.14,169214,303834,79487,15695,17863,4842,4358,945,472,1112
8.72E+14,1.01E+14,Fanpage ,"Nghe vợ gọi ""chồng yêu"" là sáng cả mắt ra","Nghe vợ gọi ""chồng yêu"" là sáng cả mắt ra",24,01/08/2024 19:31,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0JsY4Pv3FRqNhWJ1UnwExqxgJjgRZMLnofhqkk4ZEJ6QmazXzbcAkgi2qJQ7v7wV6l,0,0,Video,,,,,Trọn đời,114679,114306,4848,4751,61,36,,,5051,5016,,35,114679,0,114306,0,45499,0,45499,0,0,45499,0,0,0,0,592115.132,791.494,320978.306,0,8.808,4.166,8.832,0,8621,0,0,913884.932,8.807,0,0,0,17051,10498,3505,3694,1851,503,415,130,87,98,28,37
8.72E+14,1.01E+14,Fanpage ,Anh sẽ bên cạnh bảo vệ em,Anh sẽ bên cạnh bảo vệ em,42,12/25/2023 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02kwDoi2BUVDpWFPCp421prqREX5D86epu1EmrdnZc3Racw8kT4zprm9TGe5kHeNF8l,0,0,Video,,,,,Trọn đời,71974,69197,2860,2831,9,20,,,2125,2107,,18,71974,0,69197,0,27085,0,26335,0,0,27085,0,0,0,0,455932.416,610.556,43918.464,0,8.096,5.31,6.29,0,4588,0,0,500461.436,7.891,0,0,0,9133,6348,3401,1447,669,530,267,101,57,76,21,18
8.80E+14,1.01E+14,Fanpage ,,Ăn ở kiểu gì mà tự dưng bị wỷ ghéc,0,12/25/2023 20:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid023QNfBmzXSXPcrMg9whYN73PdVNfwyiEWGaDGx8BUEJh4L2h5Jxa61baNf6RneDFEl,0,0,Ảnh,,,,,Trọn đời,266097,258849,16490,16252,170,68,3,,16760,15457,1303,,266097,0,258849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28430,3,3,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Thích cái cách anh ta cưng chiều vợ mình 😘,82,01/08/2024 15:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid032SnVsPw5UEMEqGrdEsKFBJqKmkPPFgAiPC5zKiPYXUMotA3MUzUUCjyS4oczeizyl,0,0,Video,,,,,Trọn đời,36727,35624,2341,2326,3,12,,1,1345,1340,,5,36727,0,35624,0,14034,322,13873,322,0,14034,0,0,0,0,263681.848,24.356,30359.496,0,9.619,2.03,8.036,0,3299,1,1,294065.7,9.423,0,0,0,5987,2578,1337,582,275,269,108,50,49,55,13,19
8.80E+14,1.01E+14,Fanpage ,,"Đề bài: Kể lại một tranchiendauacliet mà em đã xem trên mà ảnh.
Đáp án: 👇",0,01/07/2024 14:31,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0jPn9E2K7kDtG7hK49LxrWey9sMmndtVbPxpxhm4cY3E7Ruv1ASqtZLwPYGwHZGJml,0,0,Ảnh,,,,,Trọn đời,48986,48986,1717,1676,36,5,,,2813,2029,784,,48986,0,48986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Trái tim ta đã lỡ yêu người đó rồi...,25,01/07/2024 13:15,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0imXDZyP3NEcbXW1KbqFpsF8wHYenacYfckLnE44gLrQgQne1UhUfxc98YfVdtZNnl,0,0,Video,,,,,Trọn đời,161438,161221,2129,2083,12,34,,,12148,12122,,26,161438,0,161221,0,92575,0,92575,0,0,92575,0,0,0,0,1848430.061,426.943,227489.25,0,13.971,4.641,13.383,0,13518,0,0,2076346.254,13.898,0,0,0,33122,38308,8886,2057,1946,676,424,118,85,159,26,29
8.80E+14,1.01E+14,Fanpage ,,CẬP NHẬT RATING CÁC BỘ PHIM CUỐI TUẦN ✨,0,01/07/2024 20:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02pbxoQpQSxA5xneRtSKeuRn4Aj6T2BUCR7TLhzk4hK71HGkLMf8Zy5z54VSvxEGuhl,0,0,Ảnh,,,,,Trọn đời,70712,69092,2308,2215,69,24,,,9020,7038,1982,,70712,0,69092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8782,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,No one but xương khớp tôi ở tuổi 20:,0,01/07/2024 10:05,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02pbR8VodaK7NfC45oemVdgcdu5xoAVu6kzUSRKhiiHandeQbbndAHM5TGAH81jpcEl,0,0,Ảnh,,,,,Trọn đời,21134,21058,398,,28,6,,,616,470,146,,21134,0,21058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,"Kiss scenes cực 🔥 của Park Seo Joon và Han So Hee

#GyeongseongCreature",0,01/07/2024 21:43,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0uW25ZBNR5A7hxyL8WjiD5wax6HWtnXaUmWiYX8MmigwyNAndhqRvLo6PLL5Azb5xl,0,0,Ảnh,,,,,Trọn đời,218217,218217,3512,3397,96,19,,,14605,13953,652,,218217,0,218217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15810,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Shin Demon =))),0,01/07/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid03EeyaxikFSgQTtjTsT1KPoNtvDe9p3mQG9eeUYnFCc49QSFYgXnGRre8GMcJgp1el,0,0,Ảnh,,,,,Trọn đời,111766,110570,7370,7061,215,94,1,,4303,3194,1109,,111766,0,110570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9527,1,1,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,"Một số hình ảnh still cut của Lee Dong Wook trong phim ""A Shop For Killers"" 

Phim sẻ phát sóng vào 17/1 sắp tới",0,01/07/2024 20:41,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0PNYmJHrcEVtNJTGVgv2DUvVPW2yd7QfmN1PDSahrbC7BdhVrSJjuhLMQskcQtSmAl,0,0,Ảnh,,,,,Trọn đời,18318,17906,283,277,5,1,,,292,225,67,,18318,0,17906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Ai đó: Cứ nhìn cuộc đời người ta suôn sẻ là tôi lại không chịu được 🥱🥱,0,01/07/2024 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid032F6juiBC8gNbdq2EayDhfakcS6BCwyJETESs7e56HmZojwTgb29722M6EJwn1kHVl,0,0,Ảnh,,,,,Trọn đời,23376,,1957,1885,63,9,,,1456,1290,166,,23376,0,23376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,0,0,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Những người tôi tin tưởng tuyệt đối 🫰🫰,0,01/07/2024 19:12,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02TmdFfXNgnGUCJaaaxLgAdvQ6YZR4AXe1STpjChWstgmwzunjoa7kWqp84xDttbkl,0,0,Ảnh,,,,,Trọn đời,234639,232223,14596,14071,448,77,1,,16110,15426,684,,234639,0,232223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24701,1,1,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,"Chị đẹp nghiêng nước nghiêng thành 

#MyDemon",0,01/07/2024 18:29,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid036xfsqPndhbdiea5s72fSTbsM8TG31Mfne1kzPR4pwxEM2J5Yi1skXzC6PgDseHHJl,0,0,Ảnh,,,,,Trọn đời,75298,73497,4247,4185,47,15,1,,2902,2391,511,,75298,0,73497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6044,1,1,,,,,,,,,,,,,,,,,
8.80E+14,1.01E+14,Fanpage ,,Người như nàng không hợp làm thích khách chút nào,93,01/07/2024 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid028jz5SLfbNG8J194LDcZ3f7WzYLztt8kaNVgyUXreWUkTRvykp9xMFjmehxEBxNuCl,0,0,Video,,,,,Trọn đời,46982,45311,823,782,17,24,,,2581,2579,,2,46982,0,45311,0,27944,3064,27555,3001,0,27944,0,0,0,0,373644.309,223.8,241272.395,0,13.658,6.782,15.974,0,2967,0,0,615140.504,14.474,0,0,0,10744,8205,2428,1343,797,227,171,65,49,49,15,18
8.80E+14,1.01E+14,Fanpage ,"Vào thời khắc ấy, anh đã để vụt mat đi em...","Vào thời khắc ấy, anh đã để vụt mat đi em...

#mydemon",116,01/06/2024 13:22,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02K8PRZ29LRAdn1drgit2sxGpsCqDdoaA5hD4isfQ6gKm5fzjWWEp26cYVgzurxBEMl,0,0,Video,,,,,Trọn đời,63937,62592,1899,1878,2,19,1,,2305,2301,,4,63937,0,62592,0,24060,1480,24060,1480,0,24060,0,0,0,0,573739.369,247.862,80025.375,0,11.459,4.958,13.829,0,3555,1,1,654012.606,11.698,0,0,0,9496,5808,1943,1396,665,243,188,69,62,43,15,29
8.79E+14,1.01E+14,Fanpage ,,Tình yêu màu hường🫶,0,01/06/2024 10:21,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0Lvgf32TNHJJYGPsjhQbepN3nQHhssp8S1zV3ptzFMB6noMFRBHcR43APmNv9ze4el,0,0,Ảnh,,,,,Trọn đời,100019,100019,4818,4752,57,9,,,5704,5193,511,,100019,0,100019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8967,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,Happy Ending 🫶,0,01/06/2024 22:18,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0dNdmqL4jb9inGB2m2hUr8uYAqw6XvcHoGr5ZMGBpZMkxe3itFXefbqQkZcF3V6p8l,0,0,Ảnh,,,,,Trọn đời,112532,111999,6065,5848,175,42,,,9477,8154,1323,,112532,0,111999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,Trông anh chị có vẻ vui nhỉ 🤔,27,01/06/2024 21:48,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0TvHpmjYLFED5cym5TL8CWea3Tq41J4mhQehBk7vQ9xyabZme9GuFCq8DBSHQz1J8l,0,0,Video,,,,,Trọn đời,10806,10593,226,223,0,3,,,82,81,,1,10806,0,10593,0,3060,0,2950,0,0,3060,0,0,0,0,30979.151,68.863,22226.717,0,6.575,6.887,6.771,0,295,0,0,53274.731,6.655,0,0,0,965,896,397,169,91,54,30,13,9,3,3,6
8.79E+14,1.01E+14,Fanpage ,,Hết đời đen như ch ó c ắn rồi nha anh 🤭,0,01/06/2024 20:21,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02om9RJE3ByP54nZ5k5vHxvQBfVy9kSsJWvDJzkDLNRcA37NhydAEVqByzcbuqoqbsl,0,0,Ảnh,,,,,Trọn đời,29050,28617,767,763,2,2,,,544,367,177,,29050,0,28617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Outfit để đời của Sếp wỷ Guwon...

#mydemon",0,05/06/2024 18:56,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0YtH6fQR8CBuDX5FprBiASpCJfENPeMgcHqmR1S59RNJasFu6idCfCRYhzrUYbZH4l,0,0,Ảnh,,,,,Trọn đời,45989,44960,2061,2038,19,4,2,,2374,1850,524,,45989,0,44960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,2,2,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Liệu đây có phải là cú twist của biên kịch  không???

#mydemon",0,01/05/2024 12:47,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0v5mNH3Dsn82rLaiP9XJ9qe8AoQpDnfbbGbfhvZ7k1azk19AbsY9Av7wPH7o2y6nBl,0,0,Ảnh,,,,,Trọn đời,380444,378866,5062,4908,136,18,2,1,64307,61939,2368,,380444,0,378866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58733,3,3,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Dù kiếp này hay kiếp sau, ta vẫn sẽ yêu lấy em...

#mydemon",107,01/05/2024 10:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02iqEYYsnKLeh2yait7RUuhiQxKyBsbTBPpBqTVFiLeQbAvUbXWkBz1BGUy8qSGFqTl,0,0,Video,,,,,Trọn đời,48166,48166,1921,1902,9,10,,,3284,3279,,5,48166,0,48166,0,24699,2392,24699,2392,0,24699,0,0,0,0,539324.719,329.253,230763.922,0,18.016,2.744,17.347,0,4704,0,0,770417.894,17.767,0,0,0,10037,6011,2111,1001,468,212,155,50,43,47,20,19
8.79E+14,1.01E+14,Fanpage ,,"Cách lấy Iòng của sếp một cách chân thật nhất...

#mydemon",0,01/05/2024 9:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0E5NupxNNiCrJwqojhovYimKS1Tp2gtHAgAbH1wEqQvcKaiRsGZw5NVW5To7BpJ5Al,0,0,Ảnh,,,,,Trọn đời,260741,253525,6251,6136,107,8,2,,15251,13432,1819,,260741,0,253525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17826,2,2,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Sếp này có cái nết để mà mat hả???

#mydemon",0,01/05/2024 8:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0mWXnw4Gu5LEPcuw3h3FDYTiHkaJ6a7HmmJEBTHPe3BSkRFfFBZTwPwTtsbpuWhc6l,0,0,Ảnh,,,,,Trọn đời,123221,123221,6514,6450,41,23,,1,5819,5264,555,,123221,0,123221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10418,1,1,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Ơ kìa anh ơi...

#mydemon",0,01/05/2024 0:32,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0yhSypvg4QigNUp73SBicJbzb7GVPokVygsvQJzJNcJuGnSMBo5NUFL3DhVFMKFx7l,0,0,Ảnh,,,,,Trọn đời,311500,311500,10725,10606,97,22,,,27457,25101,2356,,311500,0,311500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30108,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Anh ngừi yew chất lượng nhưng mồm hơi thôis xíu hoy mà~

#mydemon",0,01/05/2024 0:18,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0aEUMKHAf4tZ9sWh3gQGGeTo1eU6wS6xnUvuSfC5qt4anDXZzByADm3qCSxRoavMhl,0,0,Ảnh,,,,,Trọn đời,54448,52967,2439,2413,17,9,,,2705,2355,350,,54448,0,52967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Mặc váy vào đi, lát anh qua đón đi chơi =)))",0,01/05/2024 22:52,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0c5ArKHYU5zyAY6an4gr5BK5GcV77rEfJ9VAAV3ZuskBu4Xvg8hq38rVeo82kVfRBl,0,0,Ảnh,,,,,Trọn đời,59267,59267,4240,3914,295,31,,,3873,3153,720,,59267,0,59267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6546,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"GUWON ĐÃ 🗡️ DO HEE TRONG QUÁ KHỨ 🔥

#MyDemon",0,01/05/2024 22:15,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0vava3v6bpCJvqdg5XvVnfAMFGC9RTkFQ8rJGmzae18RKW7UbzkLHh8Xpec1D5RgDl,0,0,Ảnh,,,,,Trọn đời,307855,298591,9907,8734,1099,74,1,,52123,49607,2516,,307855,0,298591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50270,1,1,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Bất ngờ hong sếp ơi :)))

#MyDemon",0,01/05/2024 22:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0a8ge2YAbs9SdW3qwVMkDAZDh15TD2qEDaZPtYjFzRn18XeN9uodFwjtom1rxaQz7l,0,0,Ảnh,,,,,Trọn đời,120134,119749,5280,5157,112,11,,,13100,8976,4124,,120134,0,119749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,"Phần 2 của ""Gyeongseong Creature"" chính thức lên sóng",0,01/05/2024 21:57,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02MAE32w9Fy6MvmuXbi6C7VXM5g7VLBMp6iEBJHydUNwDvDN7PVxQDNbAuWfQngDy5l,0,0,Ảnh,,,,,Trọn đời,319237,319237,4396,3997,328,71,2,1,22131,21792,339,,319237,0,319237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20357,3,3,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,Ăn nhiều là việc lớn đấy 🙂,0,01/05/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02kByU7mJirVDesdb7EhQ1x7Q2vKDv4gwZjoeZzvuDePJYNWMz2kC8NKCcmqFhdR3Xl,0,0,Ảnh,,,,,Trọn đời,55063,,970,957,9,4,1,,8155,1301,6854,,55063,0,55063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8002,1,1,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,Mình xin phép nhường anh chồng này cho cậu !,93,01/05/2024 20:42,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid06NAPoo6BCWv2n4CgMn5WwP9gdgGDPmorCn7dKkKDNYVnYR2VGd38LNc3THrXCrPbl,0,0,Video,,,,,Trọn đời,205933,201261,2323,2227,73,23,1,1,15207,15180,,27,205933,0,201261,0,87829,21415,87829,21353,0,87829,0,0,0,0,3018814.112,7950.827,77886.201,0,16.939,13.208,12.383,0,15641,2,2,3104651.14,16.771,0,0,0,22245,38635,11322,3450,3285,720,890,138,121,154,55,52
8.79E+14,1.01E+14,Fanpage ,,"Noryang: Deadly Sea - Khúc tráng ca vị đô đốc huyền thoại Yi Sun Sin

Trận đại hải chi(ế)n cuối cùng để chấm dứt cuộc chientranh 7 năm Nhật Bản - Triều Tiên, hạm đội liên minh của Đô Đốc Yin Sun-shin (Lý Thuấn Thần) và quân đội nhà Minh cùng chống lại ke? thu` đông gần gấp 3 lần trong một tranchien dài 100 phút mãn nhãn và nghettho!

NORYANG: DEADLY SEA 2023 KHỞI CHIẾU 19.01.2024",0,01/05/2024 20:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02anoDA3fnS7sXpsyWHb7DwFCu3gpbC3emVk4co6qXFcWHgKYhLSL4qZdWZUNSmu2nl,0,0,Ảnh,,,,,Trọn đời,8168,7993,,37,0,0,,,44,25,19,,8168,0,7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,,,,,,,,,,,,,,,,,
8.79E+14,1.01E+14,Fanpage ,,Rồi toàn phim đỉnh vậy ai xem cho kịp đây 😆,92,01/05/2024 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0oXH39i5yW16NeQqqPoDSuQkpDgiubfxP51r6i2kysSC67fJ8kzQxJLPMDp6qrYyWl,0,0,Video,,,,,Trọn đời,55744,54547,815,744,17,54,,,3536,3525,,11,55744,0,54547,0,31944,4184,30649,4184,0,31944,0,0,0,0,578088.656,853.399,129460.386,0,14.311,4.143,14.371,0,3840,0,0,708402.441,14.279,0,0,0,13467,9429,1907,1475,960,154,187,55,37,47,12,11
